question,choice,view,segment,year,value
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2008,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2010,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2012,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2014,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2016,24.1
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2018,22.0
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2020,27.8
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2022,15.9
最も好きなお酒(単一回答),カクテル,年代別(女性),女性20代,2024,17.3
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,1992,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,1994,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,1996,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,1998,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2000,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2002,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2004,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2006,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2008,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2010,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2012,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2014,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2016,10.5
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2018,9.4
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2020,11.1
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2022,8.8
最も好きなお酒(単一回答),カクテル,年代別(女性),女性30代,2024,8.8
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,1992,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,1994,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,1996,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,1998,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2000,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2002,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2004,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2006,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2008,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2010,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2012,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2014,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2016,11.1
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2018,5.5
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2020,8.7
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2022,7.1
最も好きなお酒(単一回答),カクテル,年代別(女性),女性40代,2024,7.1
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,1992,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,1994,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,1996,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,1998,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2000,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2002,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2004,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2006,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2008,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2010,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2012,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2014,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2016,9.0
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2018,5.7
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2020,2.2
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2022,4.2
最も好きなお酒(単一回答),カクテル,年代別(女性),女性50代,2024,5.0
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,1992,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,1994,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,1996,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,1998,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2000,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2002,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2004,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2006,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2008,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2010,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2012,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2014,
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2016,1.9
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2018,4.0
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2020,1.5
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2022,1.4
最も好きなお酒(単一回答),カクテル,年代別(女性),女性60代,2024,0.9
最も好きなお酒(単一回答),カクテル,地域別,首都圏,1992,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,1994,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,1996,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,1998,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2000,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2002,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2004,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2006,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2008,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2010,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2012,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2014,
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2016,5.8
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2018,5.2
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2020,4.9
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2022,4.8
最も好きなお酒(単一回答),カクテル,地域別,首都圏,2024,4.9
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,1992,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,1994,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,1996,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,1998,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2000,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2002,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2004,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2006,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2008,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2010,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2012,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2014,
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2016,7.1
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2018,6.3
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2020,6.1
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2022,4.3
最も好きなお酒(単一回答),カクテル,地域別,阪神圏,2024,3.4
最も好きなお酒(単一回答),梅酒,全体,全体,1992,
最も好きなお酒(単一回答),梅酒,全体,全体,1994,
最も好きなお酒(単一回答),梅酒,全体,全体,1996,
最も好きなお酒(単一回答),梅酒,全体,全体,1998,
最も好きなお酒(単一回答),梅酒,全体,全体,2000,
最も好きなお酒(単一回答),梅酒,全体,全体,2002,
最も好きなお酒(単一回答),梅酒,全体,全体,2004,
最も好きなお酒(単一回答),梅酒,全体,全体,2006,
最も好きなお酒(単一回答),梅酒,全体,全体,2008,
最も好きなお酒(単一回答),梅酒,全体,全体,2010,
最も好きなお酒(単一回答),梅酒,全体,全体,2012,
最も好きなお酒(単一回答),梅酒,全体,全体,2014,
最も好きなお酒(単一回答),梅酒,全体,全体,2016,6.7
最も好きなお酒(単一回答),梅酒,全体,全体,2018,6.1
最も好きなお酒(単一回答),梅酒,全体,全体,2020,6.0
最も好きなお酒(単一回答),梅酒,全体,全体,2022,5.5
最も好きなお酒(単一回答),梅酒,全体,全体,2024,5.6
最も好きなお酒(単一回答),梅酒,男女別,男性,1992,
最も好きなお酒(単一回答),梅酒,男女別,男性,1994,
最も好きなお酒(単一回答),梅酒,男女別,男性,1996,
最も好きなお酒(単一回答),梅酒,男女別,男性,1998,
最も好きなお酒(単一回答),梅酒,男女別,男性,2000,
最も好きなお酒(単一回答),梅酒,男女別,男性,2002,
最も好きなお酒(単一回答),梅酒,男女別,男性,2004,
最も好きなお酒(単一回答),梅酒,男女別,男性,2006,
最も好きなお酒(単一回答),梅酒,男女別,男性,2008,
